0.005 0.0 0.0
0.015 0.0 0.0
0.025 0.0 0.0
0.035 0.0 0.0
0.045 0.0 0.0
0.055 0.0 0.0
0.065 0.0 0.0
0.075 0.0 0.0
0.085 0.0 0.0
0.095 0.0 0.0
0.105 0.0 0.0
0.115 0.0 0.0
0.125 0.0 0.0
0.135 0.0 0.0
0.145 0.0 0.0
0.155 0.0 0.0
0.165 0.0 0.0
0.17500000000000002 0.0 0.0
0.185 0.0 0.0
0.195 0.0 0.0
0.20500000000000002 0.0 0.0
0.215 0.0 0.0
0.225 0.0 0.0
0.23500000000000001 0.0 0.0
0.245 0.0 0.0
0.255 0.0 0.0
0.265 0.0 0.0
0.275 0.0 0.0
0.28500000000000003 0.0 0.0
0.295 0.0 0.0
0.305 0.0 0.0
0.315 0.0 0.0
0.325 0.0 0.0
0.335 0.0 0.0
0.34500000000000003 0.0 0.0
0.355 0.0 0.0
0.365 0.0 0.0
0.375 0.0 0.0
0.385 0.0 0.0
0.395 0.0 0.0
0.405 0.0 0.0
0.41500000000000004 0.0 0.0
0.425 0.0 0.0
0.435 0.0 0.0
0.445 0.0 0.0
0.455 0.0 0.0
0.465 0.0 0.0
0.47500000000000003 0.0 0.0
0.485 0.0 0.0
0.495 0.0 0.0
0.505 0.0 0.0
0.515 0.0 0.0
0.525 0.0 0.0
0.535 0.0 0.0
0.545 0.0 0.0
0.555 0.0 0.0
0.5650000000000001 0.0 0.0
0.5750000000000001 0.0 0.0
0.585 0.0 0.0
0.595 0.0 0.0
0.605 0.0 0.0
0.615 0.0 0.0
0.625 0.0 0.0
0.635 0.0 0.0
0.645 0.0 0.0
0.655 0.0 0.0
0.665 0.0 0.0
0.675 0.0 0.0
0.685 0.0 0.0
0.6950000000000001 0.0 0.0
0.705 0.0 0.0
0.715 0.0 0.0
0.725 0.0 0.0
0.735 0.0 0.0
0.745 0.0 0.0
0.755 0.0 0.0
0.765 0.0 0.0
0.775 0.0 0.0
0.785 0.0 0.0
0.795 0.0 0.0
0.805 0.0 0.0
0.8150000000000001 0.0 0.0
0.8250000000000001 0.0 0.0
0.835 0.0 0.0
0.845 0.0 0.0
0.855 0.0 0.0
0.865 0.0 0.0
0.875 0.0 0.0
0.885 0.0 0.0
0.895 0.0 0.0
0.905 0.0 0.0
0.915 0.0 0.0
0.925 0.0 0.0
0.935 0.0 0.0
0.9450000000000001 0.0 0.0
0.9550000000000001 0.0 0.0
0.965 0.0 0.0
0.975 0.0 0.0
0.985 0.0 0.0
0.995 0.0 0.0
1.0050000000000001 0.0 0.0
1.0150000000000001 0.0 0.0
1.025 0.0 0.0
1.035 0.0 0.0
1.045 0.0 0.0
1.055 0.0 0.0
1.065 0.0 0.0
1.075 0.0 0.0
1.085 0.0 0.0
1.095 0.0 0.0
1.105 0.0 0.0
1.115 0.0 0.0
1.125 0.0 0.0
1.135 0.0 0.0
1.145 0.0 0.0
1.155 0.0 0.0
1.165 0.0 0.0
1.175 0.0 0.0
1.185 0.0 0.0
1.195 0.0 0.0
1.205 0.0 0.0
1.215 0.0 0.0
1.225 0.0 0.0
1.235 0.0 0.0
1.245 0.0 0.0
1.2550000000000001 0.0 0.0
1.2650000000000001 0.0 0.0
1.2750000000000001 0.0 0.0
1.285 0.0 0.0
1.295 0.0 0.0
1.305 0.0 0.0
1.315 0.0 0.0
1.325 0.0 0.0
1.335 0.0 0.0
1.345 0.0 0.0
1.355 0.0 0.0
1.365 0.0 0.0
1.375 0.0 0.0
1.385 0.0 0.0
1.395 0.0 0.0
1.405 0.0 0.0
1.415 0.0 0.0
1.425 0.0 0.0
1.435 0.0 0.0
1.445 0.0 0.0
1.455 0.0 0.0
1.465 0.0 0.0
1.475 0.0 0.0
1.485 0.0 0.0
1.495 0.0 0.0
1.5050000000000001 0.0 0.0
1.5150000000000001 0.0 0.0
1.5250000000000001 0.0 0.0
1.5350000000000001 0.0 0.0
1.545 0.0 0.0
1.555 0.0 0.0
1.565 0.0 0.0
1.575 0.0 0.0
1.585 0.0 0.0
1.595 0.0 0.0
1.605 0.0 0.0
1.615 4.892351606741193e-6 8e-8
1.625 4.8323235104290665e-6 1.6e-7
1.635 4.773393470736789e-6 2.4000000000000003e-7
1.645 1.650437204030954e-5 5.200000000000002e-7
1.655 2.562297037823217e-5 9.600000000000005e-7
1.665 3.912490059119324e-5 1.6400000000000012e-6
1.675 5.23035335573168e-5 2.5600000000000017e-6
1.685 6.516749385988908e-5 3.720000000000003e-6
1.695 4.21936448543402e-5 4.480000000000004e-6
1.705 6.803709922689229e-5 5.7200000000000045e-6
1.715 6.941520426536324e-5 7.000000000000006e-6
1.725 0.00010506323568350097 8.960000000000007e-6
1.735 0.00015260418463924685 1.1840000000000009e-5
1.745 0.0001718129553379794 1.5120000000000013e-5
1.7550000000000001 0.000277577006997428 2.0480000000000014e-5
1.7650000000000001 0.00039527635373127096 2.820000000000002e-5
1.7750000000000001 0.0004819624467519618 3.772000000000003e-5
1.7850000000000001 0.0005927181703950959 4.955999999999898e-5
1.795 0.0008673176578125214 6.707999999999726e-5
1.805 0.0009673987736430972 8.683999999999527e-5
1.815 0.0014990658483898592 0.00011779999999999198
1.825 0.001745121462150909 0.0001542399999999881
1.835 0.002197955442946807 0.0002006400000000005
1.845 0.0027739716490024447 0.00025984000000001567
1.855 0.0034153471448986677 0.00033352000000002636
1.865 0.004302400460689129 0.00042733999999998386
1.875 0.005424459217021725 0.0005468999999999443
1.885 0.006755957173277095 0.0006973999999999639
1.895 0.00813018983545255 0.0008804400000000978
1.905 0.009864689461677775 0.0011048800000001918
1.915 0.012542109523839091 0.0013932400000001496
1.925 0.014886304345406685 0.001739079999999907
1.935 0.018479096554586676 0.00217285999999981
1.945 0.02178405812762552 0.0026895199999999154
1.955 0.026196641164202384 0.003317240000000173
1.965 0.031036519932450685 0.004068560000000317
1.975 0.03745876250945184 0.004984600000000291
1.985 0.04399484628157738 0.006071399999999473
1.995 0.05191401206244871 0.007366779999998329
2.005 0.062037381357653784 0.00893031999999738
2.015 0.0723387936580497 0.010771719999997193
2.025 0.08489175084097525 0.012954159999996726
2.035 0.10068157430513983 0.015568159999996499
2.045 0.11545059539003058 0.018595139999997467
2.055 0.13314080901025477 0.022120159999997176
2.065 0.1529053897835442 0.02620795999999639
2.075 0.17716038863644523 0.03099017999999735
2.085 0.20357343278063886 0.03653848000000036
2.095 0.2334336402176 0.04296178000000069
2.105 0.26704762013344363 0.05038033999999628
2.115 0.3017905527096301 0.05884389999999417
2.125 0.3422343862652415 0.06853265999999773
2.1350000000000002 0.38571063217077245 0.07955525999999799
2.145 0.43434462540756597 0.09208424000000001
2.1550000000000002 0.4878768844112714 0.10628891999999701
2.165 0.5438374397464962 0.12227019999999754
2.1750000000000003 0.605588477380664 0.14023088000000677
2.185 0.6702675043104501 0.1602930400000056
2.195 0.7397243292803777 0.18263728000000343
2.205 0.815050834579294 0.20748167999999567
2.215 0.8929283028365272 0.23494737999999224
2.225 0.9769706334667899 0.265270100000007
2.235 1.062114002916854 0.29853244000001483
2.245 1.1528003447661828 0.3349585999999898
2.255 1.2495205082269987 0.3747934399999994
2.265 1.3458345595954022 0.4180801599999822
2.275 1.444700543390396 0.4649579599999764
2.285 1.549735159432365 0.5156869800000125
2.295 1.6516690205602753 0.5702269600000395
2.305 1.757373662985675 0.6287642399999982
2.315 1.8599757021772012 0.69125787999996
2.325 1.9666338727911485 0.7579072400000039
2.335 2.0676899093227377 0.8285854800000186
2.345 2.1684173893738445 0.9033430399999813
2.355 2.2645359436649004 0.9820816200000081
2.365 2.35585372536488 1.064692479999998
2.375 2.439788355845785 1.1509716400000063
2.3850000000000002 2.5220772459309453 1.2409134600000045
2.395 2.597077797992609 1.3343082199999965
2.4050000000000002 2.6590990037932447 1.4307335600000133
2.415 2.7205371269509238 1.5302088999999612
2.4250000000000003 2.766736585248793 1.6322130400000054
2.435 2.802321688962558 1.7363829799999968
2.445 2.8256357224136184 1.8422840599999797
2.455 2.8391948422582285 1.9495655200000415
